Index,Prime_Number,Is_Even,Digit_Count,Last_Digit,Gap_From_Previous
63056,787993,False,6,3,12
63057,787999,False,6,9,6
63058,788009,False,6,9,10
63059,788023,False,6,3,14
63060,788027,False,6,7,4
63061,788033,False,6,3,6
63062,788041,False,6,1,8
63063,788071,False,6,1,30
63064,788077,False,6,7,6
63065,788087,False,6,7,10
63066,788089,False,6,9,2
63067,788093,False,6,3,4
63068,788107,False,6,7,14
63069,788129,False,6,9,22
63070,788153,False,6,3,24
63071,788159,False,6,9,6
63072,788167,False,6,7,8
63073,788173,False,6,3,6
63074,788189,False,6,9,16
63075,788209,False,6,9,20
63076,788213,False,6,3,4
63077,788231,False,6,1,18
63078,788261,False,6,1,30
63079,788267,False,6,7,6
63080,788287,False,6,7,20
63081,788309,False,6,9,22
63082,788317,False,6,7,8
63083,788321,False,6,1,4
63084,788351,False,6,1,30
63085,788353,False,6,3,2
63086,788357,False,6,7,4
63087,788363,False,6,3,6
63088,788369,False,6,9,6
63089,788377,False,6,7,8
63090,788383,False,6,3,6
63091,788387,False,6,7,4
63092,788393,False,6,3,6
63093,788399,False,6,9,6
63094,788413,False,6,3,14
63095,788419,False,6,9,6
63096,788429,False,6,9,10
63097,788449,False,6,9,20
63098,788467,False,6,7,18
63099,788479,False,6,9,12
63100,788497,False,6,7,18
63101,788521,False,6,1,24
63102,788527,False,6,7,6
63103,788531,False,6,1,4
63104,788537,False,6,7,6
63105,788549,False,6,9,12
63106,788561,False,6,1,12
63107,788563,False,6,3,2
63108,788569,False,6,9,6
63109,788603,False,6,3,34
63110,788621,False,6,1,18
63111,788651,False,6,1,30
63112,788659,False,6,9,8
63113,788677,False,6,7,18
63114,788687,False,6,7,10
63115,788701,False,6,1,14
63116,788719,False,6,9,18
63117,788761,False,6,1,42
63118,788779,False,6,9,18
63119,788789,False,6,9,10
63120,788813,False,6,3,24
63121,788819,False,6,9,6
63122,788849,False,6,9,30
63123,788863,False,6,3,14
63124,788867,False,6,7,4
63125,788869,False,6,9,2
63126,788873,False,6,3,4
63127,788891,False,6,1,18
63128,788897,False,6,7,6
63129,788903,False,6,3,6
63130,788927,False,6,7,24
63131,788933,False,6,3,6
63132,788941,False,6,1,8
63133,788947,False,6,7,6
63134,788959,False,6,9,12
63135,788971,False,6,1,12
63136,788993,False,6,3,22
63137,788999,False,6,9,6
63138,789001,False,6,1,2
63139,789017,False,6,7,16
63140,789029,False,6,9,12
63141,789031,False,6,1,2
63142,789067,False,6,7,36
63143,789077,False,6,7,10
63144,789091,False,6,1,14
63145,789097,False,6,7,6
63146,789101,False,6,1,4
63147,789109,False,6,9,8
63148,789121,False,6,1,12
63149,789133,False,6,3,12
63150,789137,False,6,7,4
63151,789149,False,6,9,12
63152,789169,False,6,9,20
63153,789181,False,6,1,12
63154,789221,False,6,1,40
63155,789227,False,6,7,6
63156,789251,False,6,1,24
63157,789311,False,6,1,60
63158,789323,False,6,3,12
63159,789331,False,6,1,8
63160,789343,False,6,3,12
63161,789367,False,6,7,24
63162,789377,False,6,7,10
63163,789389,False,6,9,12
63164,789391,False,6,1,2
63165,789407,False,6,7,16
63166,789419,False,6,9,12
63167,789443,False,6,3,24
63168,789473,False,6,3,30
63169,789491,False,6,1,18
63170,789493,False,6,3,2
63171,789511,False,6,1,18
63172,789527,False,6,7,16
63173,789533,False,6,3,6
63174,789557,False,6,7,24
63175,789571,False,6,1,14
63176,789577,False,6,7,6
63177,789587,False,6,7,10
63178,789589,False,6,9,2
63179,789611,False,6,1,22
63180,789623,False,6,3,12
63181,789631,False,6,1,8
63182,789653,False,6,3,22
63183,789671,False,6,1,18
63184,789673,False,6,3,2
63185,789683,False,6,3,10
63186,789689,False,6,9,6
63187,789709,False,6,9,20
63188,789713,False,6,3,4
63189,789721,False,6,1,8
63190,789731,False,6,1,10
63191,789739,False,6,9,8
63192,789749,False,6,9,10
63193,789793,False,6,3,44
63194,789823,False,6,3,30
63195,789829,False,6,9,6
63196,789847,False,6,7,18
63197,789851,False,6,1,4
63198,789857,False,6,7,6
63199,789883,False,6,3,26
63200,789941,False,6,1,58
63201,789959,False,6,9,18
63202,789961,False,6,1,2
63203,789967,False,6,7,6
63204,789977,False,6,7,10
63205,789979,False,6,9,2
63206,790003,False,6,3,24
63207,790021,False,6,1,18
63208,790033,False,6,3,12
63209,790043,False,6,3,10
63210,790051,False,6,1,8
63211,790057,False,6,7,6
63212,790063,False,6,3,6
63213,790087,False,6,7,24
63214,790093,False,6,3,6
63215,790099,False,6,9,6
63216,790121,False,6,1,22
63217,790169,False,6,9,48
63218,790171,False,6,1,2
63219,790189,False,6,9,18
63220,790199,False,6,9,10
63221,790201,False,6,1,2
63222,790219,False,6,9,18
63223,790241,False,6,1,22
63224,790261,False,6,1,20
63225,790271,False,6,1,10
63226,790277,False,6,7,6
63227,790289,False,6,9,12
63228,790291,False,6,1,2
63229,790327,False,6,7,36
63230,790331,False,6,1,4
63231,790333,False,6,3,2
63232,790351,False,6,1,18
63233,790369,False,6,9,18
63234,790379,False,6,9,10
63235,790397,False,6,7,18
63236,790403,False,6,3,6
63237,790417,False,6,7,14
63238,790421,False,6,1,4
63239,790429,False,6,9,8
63240,790451,False,6,1,22
63241,790459,False,6,9,8
63242,790481,False,6,1,22
63243,790501,False,6,1,20
63244,790513,False,6,3,12
63245,790519,False,6,9,6
63246,790523,False,6,3,4
63247,790529,False,6,9,6
63248,790547,False,6,7,18
63249,790567,False,6,7,20
63250,790583,False,6,3,16
63251,790589,False,6,9,6
63252,790607,False,6,7,18
63253,790613,False,6,3,6
63254,790633,False,6,3,20
63255,790637,False,6,7,4
63256,790649,False,6,9,12
63257,790651,False,6,1,2
63258,790693,False,6,3,42
63259,790697,False,6,7,4
63260,790703,False,6,3,6
63261,790709,False,6,9,6
63262,790733,False,6,3,24
63263,790739,False,6,9,6
63264,790747,False,6,7,8
63265,790753,False,6,3,6
63266,790781,False,6,1,28
63267,790793,False,6,3,12
63268,790817,False,6,7,24
63269,790819,False,6,9,2
63270,790831,False,6,1,12
63271,790843,False,6,3,12
63272,790861,False,6,1,18
63273,790871,False,6,1,10
63274,790879,False,6,9,8
63275,790883,False,6,3,4
63276,790897,False,6,7,14
63277,790927,False,6,7,30
63278,790957,False,6,7,30
63279,790961,False,6,1,4
63280,790967,False,6,7,6
63281,790969,False,6,9,2
63282,790991,False,6,1,22
63283,790997,False,6,7,6
63284,791003,False,6,3,6
63285,791009,False,6,9,6
63286,791017,False,6,7,8
63287,791029,False,6,9,12
63288,791047,False,6,7,18
63289,791053,False,6,3,6
63290,791081,False,6,1,28
63291,791093,False,6,3,12
63292,791099,False,6,9,6
63293,791111,False,6,1,12
63294,791117,False,6,7,6
63295,791137,False,6,7,20
63296,791159,False,6,9,22
63297,791191,False,6,1,32
63298,791201,False,6,1,10
63299,791209,False,6,9,8
63300,791227,False,6,7,18
63301,791233,False,6,3,6
63302,791251,False,6,1,18
63303,791257,False,6,7,6
63304,791261,False,6,1,4
63305,791291,False,6,1,30
63306,791309,False,6,9,18
63307,791311,False,6,1,2
63308,791317,False,6,7,6
63309,791321,False,6,1,4
63310,791347,False,6,7,26
63311,791363,False,6,3,16
63312,791377,False,6,7,14
63313,791387,False,6,7,10
63314,791411,False,6,1,24
63315,791419,False,6,9,8
63316,791431,False,6,1,12
63317,791443,False,6,3,12
63318,791447,False,6,7,4
63319,791473,False,6,3,26
63320,791489,False,6,9,16
63321,791519,False,6,9,30
63322,791543,False,6,3,24
63323,791561,False,6,1,18
63324,791563,False,6,3,2
63325,791569,False,6,9,6
63326,791573,False,6,3,4
63327,791599,False,6,9,26
63328,791627,False,6,7,28
63329,791629,False,6,9,2
63330,791657,False,6,7,28
63331,791663,False,6,3,6
63332,791677,False,6,7,14
63333,791699,False,6,9,22
63334,791773,False,6,3,74
63335,791783,False,6,3,10
63336,791789,False,6,9,6
63337,791797,False,6,7,8
63338,791801,False,6,1,4
63339,791803,False,6,3,2
63340,791827,False,6,7,24
63341,791849,False,6,9,22
63342,791851,False,6,1,2
63343,791887,False,6,7,36
63344,791891,False,6,1,4
63345,791897,False,6,7,6
63346,791899,False,6,9,2
63347,791909,False,6,9,10
63348,791927,False,6,7,18
63349,791929,False,6,9,2
63350,791933,False,6,3,4
63351,791951,False,6,1,18
63352,791969,False,6,9,18
63353,791971,False,6,1,2
63354,791993,False,6,3,22
63355,792023,False,6,3,30
63356,792031,False,6,1,8
63357,792037,False,6,7,6
63358,792041,False,6,1,4
63359,792049,False,6,9,8
63360,792061,False,6,1,12
63361,792067,False,6,7,6
63362,792073,False,6,3,6
63363,792101,False,6,1,28
63364,792107,False,6,7,6
63365,792109,False,6,9,2
63366,792119,False,6,9,10
63367,792131,False,6,1,12
63368,792151,False,6,1,20
63369,792163,False,6,3,12
63370,792179,False,6,9,16
63371,792223,False,6,3,44
63372,792227,False,6,7,4
63373,792229,False,6,9,2
63374,792241,False,6,1,12
63375,792247,False,6,7,6
63376,792257,False,6,7,10
63377,792263,False,6,3,6
63378,792277,False,6,7,14
63379,792283,False,6,3,6
63380,792293,False,6,3,10
63381,792299,False,6,9,6
63382,792301,False,6,1,2
63383,792307,False,6,7,6
63384,792317,False,6,7,10
63385,792359,False,6,9,42
63386,792371,False,6,1,12
63387,792377,False,6,7,6
63388,792383,False,6,3,6
63389,792397,False,6,7,14
63390,792413,False,6,3,16
63391,792443,False,6,3,30
63392,792461,False,6,1,18
63393,792479,False,6,9,18
63394,792481,False,6,1,2
63395,792487,False,6,7,6
63396,792521,False,6,1,34
63397,792529,False,6,9,8
63398,792551,False,6,1,22
63399,792553,False,6,3,2
63400,792559,False,6,9,6
63401,792563,False,6,3,4
63402,792581,False,6,1,18
63403,792593,False,6,3,12
63404,792601,False,6,1,8
63405,792613,False,6,3,12
63406,792629,False,6,9,16
63407,792637,False,6,7,8
63408,792641,False,6,1,4
63409,792643,False,6,3,2
63410,792647,False,6,7,4
63411,792667,False,6,7,20
63412,792679,False,6,9,12
63413,792689,False,6,9,10
63414,792691,False,6,1,2
63415,792697,False,6,7,6
63416,792703,False,6,3,6
63417,792709,False,6,9,6
63418,792713,False,6,3,4
63419,792731,False,6,1,18
63420,792751,False,6,1,20
63421,792769,False,6,9,18
63422,792793,False,6,3,24
63423,792797,False,6,7,4
63424,792821,False,6,1,24
63425,792871,False,6,1,50
63426,792881,False,6,1,10
63427,792893,False,6,3,12
63428,792907,False,6,7,14
63429,792919,False,6,9,12
63430,792929,False,6,9,10
63431,792941,False,6,1,12
63432,792959,False,6,9,18
63433,792973,False,6,3,14
63434,792983,False,6,3,10
63435,792989,False,6,9,6
63436,792991,False,6,1,2
63437,793043,False,6,3,52
63438,793069,False,6,9,26
63439,793099,False,6,9,30
63440,793103,False,6,3,4
63441,793123,False,6,3,20
63442,793129,False,6,9,6
63443,793139,False,6,9,10
63444,793159,False,6,9,20
63445,793181,False,6,1,22
63446,793187,False,6,7,6
63447,793189,False,6,9,2
63448,793207,False,6,7,18
63449,793229,False,6,9,22
63450,793253,False,6,3,24
63451,793279,False,6,9,26
63452,793297,False,6,7,18
63453,793301,False,6,1,4
63454,793327,False,6,7,26
63455,793333,False,6,3,6
63456,793337,False,6,7,4
63457,793343,False,6,3,6
63458,793379,False,6,9,36
63459,793399,False,6,9,20
63460,793439,False,6,9,40
63461,793447,False,6,7,8
63462,793453,False,6,3,6
63463,793487,False,6,7,34
63464,793489,False,6,9,2
63465,793493,False,6,3,4
63466,793511,False,6,1,18
63467,793517,False,6,7,6
63468,793519,False,6,9,2
63469,793537,False,6,7,18
63470,793547,False,6,7,10
63471,793553,False,6,3,6
63472,793561,False,6,1,8
63473,793591,False,6,1,30
63474,793601,False,6,1,10
63475,793607,False,6,7,6
63476,793621,False,6,1,14
63477,793627,False,6,7,6
63478,793633,False,6,3,6
63479,793669,False,6,9,36
63480,793673,False,6,3,4
63481,793691,False,6,1,18
63482,793699,False,6,9,8
63483,793711,False,6,1,12
63484,793717,False,6,7,6
63485,793721,False,6,1,4
63486,793733,False,6,3,12
63487,793739,False,6,9,6
63488,793757,False,6,7,18
63489,793769,False,6,9,12
63490,793777,False,6,7,8
63491,793787,False,6,7,10
63492,793789,False,6,9,2
63493,793813,False,6,3,24
63494,793841,False,6,1,28
63495,793843,False,6,3,2
63496,793853,False,6,3,10
63497,793867,False,6,7,14
63498,793889,False,6,9,22
63499,793901,False,6,1,12
63500,793927,False,6,7,26
63501,793931,False,6,1,4
63502,793939,False,6,9,8
63503,793957,False,6,7,18
63504,793967,False,6,7,10
63505,793979,False,6,9,12
63506,793981,False,6,1,2
63507,793999,False,6,9,18
63508,794009,False,6,9,10
63509,794011,False,6,1,2
63510,794023,False,6,3,12
63511,794033,False,6,3,10
63512,794039,False,6,9,6
63513,794041,False,6,1,2
63514,794063,False,6,3,22
63515,794071,False,6,1,8
63516,794077,False,6,7,6
63517,794089,False,6,9,12
63518,794111,False,6,1,22
63519,794113,False,6,3,2
63520,794119,False,6,9,6
63521,794137,False,6,7,18
63522,794141,False,6,1,4
63523,794149,False,6,9,8
63524,794153,False,6,3,4
63525,794161,False,6,1,8
63526,794173,False,6,3,12
63527,794179,False,6,9,6
63528,794191,False,6,1,12
63529,794201,False,6,1,10
63530,794203,False,6,3,2
63531,794207,False,6,7,4
63532,794221,False,6,1,14
63533,794231,False,6,1,10
63534,794239,False,6,9,8
63535,794249,False,6,9,10
63536,794327,False,6,7,78
63537,794341,False,6,1,14
63538,794363,False,6,3,22
63539,794383,False,6,3,20
63540,794389,False,6,9,6
63541,794399,False,6,9,10
63542,794407,False,6,7,8
63543,794413,False,6,3,6
63544,794449,False,6,9,36
63545,794471,False,6,1,22
63546,794473,False,6,3,2
63547,794477,False,6,7,4
63548,794483,False,6,3,6
63549,794491,False,6,1,8
63550,794509,False,6,9,18
63551,794531,False,6,1,22
63552,794537,False,6,7,6
63553,794543,False,6,3,6
63554,794551,False,6,1,8
63555,794557,False,6,7,6
63556,794569,False,6,9,12
63557,794579,False,6,9,10
63558,794587,False,6,7,8
63559,794593,False,6,3,6
63560,794641,False,6,1,48
63561,794653,False,6,3,12
63562,794657,False,6,7,4
63563,794659,False,6,9,2
63564,794669,False,6,9,10
63565,794693,False,6,3,24
63566,794711,False,6,1,18
63567,794741,False,6,1,30
63568,794743,False,6,3,2
63569,794749,False,6,9,6
63570,794779,False,6,9,30
63571,794831,False,6,1,52
63572,794879,False,6,9,48
63573,794881,False,6,1,2
63574,794887,False,6,7,6
63575,794921,False,6,1,34
63576,794923,False,6,3,2
63577,794953,False,6,3,30
63578,794957,False,6,7,4
63579,794993,False,6,3,36
63580,794999,False,6,9,6
63581,795001,False,6,1,2
63582,795007,False,6,7,6
63583,795023,False,6,3,16
63584,795071,False,6,1,48
63585,795077,False,6,7,6
63586,795079,False,6,9,2
63587,795083,False,6,3,4
63588,795097,False,6,7,14
63589,795101,False,6,1,4
63590,795103,False,6,3,2
63591,795121,False,6,1,18
63592,795127,False,6,7,6
63593,795139,False,6,9,12
63594,795149,False,6,9,10
63595,795161,False,6,1,12
63596,795187,False,6,7,26
63597,795203,False,6,3,16
63598,795211,False,6,1,8
63599,795217,False,6,7,6
63600,795233,False,6,3,16
63601,795239,False,6,9,6
63602,795251,False,6,1,12
63603,795253,False,6,3,2
63604,795299,False,6,9,46
63605,795307,False,6,7,8
63606,795323,False,6,3,16
63607,795329,False,6,9,6
63608,795337,False,6,7,8
63609,795343,False,6,3,6
63610,795349,False,6,9,6
63611,795427,False,6,7,78
63612,795449,False,6,9,22
63613,795461,False,6,1,12
63614,795467,False,6,7,6
63615,795479,False,6,9,12
63616,795493,False,6,3,14
63617,795503,False,6,3,10
63618,795517,False,6,7,14
63619,795527,False,6,7,10
63620,795533,False,6,3,6
63621,795539,False,6,9,6
63622,795551,False,6,1,12
63623,795581,False,6,1,30
63624,795589,False,6,9,8
63625,795601,False,6,1,12
63626,795643,False,6,3,42
63627,795647,False,6,7,4
63628,795649,False,6,9,2
63629,795653,False,6,3,4
63630,795659,False,6,9,6
63631,795661,False,6,1,2
63632,795667,False,6,7,6
63633,795679,False,6,9,12
63634,795703,False,6,3,24
63635,795709,False,6,9,6
63636,795713,False,6,3,4
63637,795727,False,6,7,14
63638,795737,False,6,7,10
63639,795761,False,6,1,24
63640,795763,False,6,3,2
63641,795791,False,6,1,28
63642,795793,False,6,3,2
63643,795797,False,6,7,4
63644,795799,False,6,9,2
63645,795803,False,6,3,4
63646,795827,False,6,7,24
63647,795829,False,6,9,2
63648,795871,False,6,1,42
63649,795877,False,6,7,6
63650,795913,False,6,3,36
63651,795917,False,6,7,4
63652,795931,False,6,1,14
63653,795937,False,6,7,6
63654,795941,False,6,1,4
63655,795943,False,6,3,2
63656,795947,False,6,7,4
63657,795979,False,6,9,32
63658,795983,False,6,3,4
63659,795997,False,6,7,14
63660,796001,False,6,1,4
63661,796009,False,6,9,8
63662,796063,False,6,3,54
63663,796067,False,6,7,4
63664,796091,False,6,1,24
63665,796121,False,6,1,30
63666,796139,False,6,9,18
63667,796141,False,6,1,2
63668,796151,False,6,1,10
63669,796171,False,6,1,20
63670,796177,False,6,7,6
63671,796181,False,6,1,4
63672,796189,False,6,9,8
63673,796193,False,6,3,4
63674,796217,False,6,7,24
63675,796247,False,6,7,30
63676,796259,False,6,9,12
63677,796267,False,6,7,8
63678,796291,False,6,1,24
63679,796303,False,6,3,12
63680,796307,False,6,7,4
63681,796337,False,6,7,30
63682,796339,False,6,9,2
63683,796361,False,6,1,22
63684,796363,False,6,3,2
63685,796373,False,6,3,10
63686,796379,False,6,9,6
63687,796387,False,6,7,8
63688,796391,False,6,1,4
63689,796409,False,6,9,18
63690,796447,False,6,7,38
63691,796451,False,6,1,4
63692,796459,False,6,9,8
63693,796487,False,6,7,28
63694,796493,False,6,3,6
63695,796517,False,6,7,24
63696,796531,False,6,1,14
63697,796541,False,6,1,10
63698,796553,False,6,3,12
63699,796561,False,6,1,8
63700,796567,False,6,7,6
63701,796571,False,6,1,4
63702,796583,False,6,3,12
63703,796591,False,6,1,8
63704,796619,False,6,9,28
63705,796633,False,6,3,14
63706,796657,False,6,7,24
63707,796673,False,6,3,16
63708,796687,False,6,7,14
63709,796693,False,6,3,6
63710,796699,False,6,9,6
63711,796709,False,6,9,10
63712,796711,False,6,1,2
63713,796751,False,6,1,40
63714,796759,False,6,9,8
63715,796769,False,6,9,10
63716,796777,False,6,7,8
63717,796781,False,6,1,4
63718,796799,False,6,9,18
63719,796801,False,6,1,2
63720,796813,False,6,3,12
63721,796819,False,6,9,6
63722,796847,False,6,7,28
63723,796849,False,6,9,2
63724,796853,False,6,3,4
63725,796867,False,6,7,14
63726,796871,False,6,1,4
63727,796877,False,6,7,6
63728,796889,False,6,9,12
63729,796921,False,6,1,32
63730,796931,False,6,1,10
63731,796933,False,6,3,2
63732,796937,False,6,7,4
63733,796951,False,6,1,14
63734,796967,False,6,7,16
63735,796969,False,6,9,2
63736,796981,False,6,1,12
63737,797003,False,6,3,22
63738,797009,False,6,9,6
63739,797021,False,6,1,12
63740,797029,False,6,9,8
63741,797033,False,6,3,4
63742,797039,False,6,9,6
63743,797051,False,6,1,12
63744,797053,False,6,3,2
63745,797057,False,6,7,4
63746,797063,False,6,3,6
63747,797077,False,6,7,14
63748,797119,False,6,9,42
63749,797131,False,6,1,12
63750,797143,False,6,3,12
63751,797161,False,6,1,18
63752,797171,False,6,1,10
63753,797201,False,6,1,30
63754,797207,False,6,7,6
63755,797273,False,6,3,66
63756,797281,False,6,1,8
63757,797287,False,6,7,6
63758,797309,False,6,9,22
63759,797311,False,6,1,2
63760,797333,False,6,3,22
63761,797353,False,6,3,20
63762,797359,False,6,9,6
63763,797383,False,6,3,24
63764,797389,False,6,9,6
63765,797399,False,6,9,10
63766,797417,False,6,7,18
63767,797429,False,6,9,12
63768,797473,False,6,3,44
63769,797497,False,6,7,24
63770,797507,False,6,7,10
63771,797509,False,6,9,2
63772,797539,False,6,9,30
63773,797549,False,6,9,10
63774,797551,False,6,1,2
63775,797557,False,6,7,6
63776,797561,False,6,1,4
63777,797567,False,6,7,6
63778,797569,False,6,9,2
63779,797579,False,6,9,10
63780,797581,False,6,1,2
63781,797591,False,6,1,10
63782,797593,False,6,3,2
63783,797611,False,6,1,18
63784,797627,False,6,7,16
63785,797633,False,6,3,6
63786,797647,False,6,7,14
63787,797681,False,6,1,34
63788,797689,False,6,9,8
63789,797701,False,6,1,12
63790,797711,False,6,1,10
63791,797729,False,6,9,18
63792,797743,False,6,3,14
63793,797747,False,6,7,4
63794,797767,False,6,7,20
63795,797773,False,6,3,6
63796,797813,False,6,3,40
63797,797833,False,6,3,20
63798,797851,False,6,1,18
63799,797869,False,6,9,18
63800,797887,False,6,7,18
63801,797897,False,6,7,10
63802,797911,False,6,1,14
63803,797917,False,6,7,6
63804,797933,False,6,3,16
63805,797947,False,6,7,14
63806,797957,False,6,7,10
63807,797977,False,6,7,20
63808,797987,False,6,7,10
63809,798023,False,6,3,36
63810,798043,False,6,3,20
63811,798059,False,6,9,16
63812,798067,False,6,7,8
63813,798071,False,6,1,4
63814,798079,False,6,9,8
63815,798089,False,6,9,10
63816,798097,False,6,7,8
63817,798101,False,6,1,4
63818,798121,False,6,1,20
63819,798131,False,6,1,10
63820,798139,False,6,9,8
63821,798143,False,6,3,4
63822,798151,False,6,1,8
63823,798173,False,6,3,22
63824,798179,False,6,9,6
63825,798191,False,6,1,12
63826,798197,False,6,7,6
63827,798199,False,6,9,2
63828,798221,False,6,1,22
63829,798223,False,6,3,2
63830,798227,False,6,7,4
63831,798251,False,6,1,24
63832,798257,False,6,7,6
63833,798263,False,6,3,6
63834,798271,False,6,1,8
63835,798293,False,6,3,22
63836,798319,False,6,9,26
63837,798331,False,6,1,12
63838,798373,False,6,3,42
63839,798383,False,6,3,10
63840,798397,False,6,7,14
63841,798403,False,6,3,6
63842,798409,False,6,9,6
63843,798443,False,6,3,34
63844,798451,False,6,1,8
63845,798461,False,6,1,10
63846,798481,False,6,1,20
63847,798487,False,6,7,6
63848,798503,False,6,3,16
63849,798517,False,6,7,14
63850,798521,False,6,1,4
63851,798527,False,6,7,6
63852,798533,False,6,3,6
63853,798569,False,6,9,36
63854,798599,False,6,9,30
63855,798613,False,6,3,14
63856,798641,False,6,1,28
63857,798647,False,6,7,6
63858,798649,False,6,9,2
63859,798667,False,6,7,18
63860,798691,False,6,1,24
63861,798697,False,6,7,6
63862,798701,False,6,1,4
63863,798713,False,6,3,12
63864,798727,False,6,7,14
63865,798737,False,6,7,10
63866,798751,False,6,1,14
63867,798757,False,6,7,6
63868,798773,False,6,3,16
63869,798781,False,6,1,8
63870,798799,False,6,9,18
63871,798823,False,6,3,24
63872,798871,False,6,1,48
63873,798887,False,6,7,16
63874,798911,False,6,1,24
63875,798923,False,6,3,12
63876,798929,False,6,9,6
63877,798937,False,6,7,8
63878,798943,False,6,3,6
63879,798961,False,6,1,18
63880,799003,False,6,3,42
63881,799021,False,6,1,18
63882,799031,False,6,1,10
63883,799061,False,6,1,30
63884,799063,False,6,3,2
63885,799091,False,6,1,28
63886,799093,False,6,3,2
63887,799103,False,6,3,10
63888,799147,False,6,7,44
63889,799151,False,6,1,4
63890,799171,False,6,1,20
63891,799217,False,6,7,46
63892,799219,False,6,9,2
63893,799223,False,6,3,4
63894,799259,False,6,9,36
63895,799291,False,6,1,32
63896,799301,False,6,1,10
63897,799303,False,6,3,2
63898,799307,False,6,7,4
63899,799313,False,6,3,6
63900,799333,False,6,3,20
63901,799343,False,6,3,10
63902,799361,False,6,1,18
63903,799363,False,6,3,2
63904,799369,False,6,9,6
63905,799417,False,6,7,48
63906,799427,False,6,7,10
63907,799441,False,6,1,14
63908,799453,False,6,3,12
63909,799471,False,6,1,18
63910,799481,False,6,1,10
63911,799483,False,6,3,2
63912,799489,False,6,9,6
63913,799507,False,6,7,18
63914,799523,False,6,3,16
63915,799529,False,6,9,6
63916,799543,False,6,3,14
63917,799553,False,6,3,10
63918,799573,False,6,3,20
63919,799609,False,6,9,36
63920,799613,False,6,3,4
63921,799619,False,6,9,6
63922,799621,False,6,1,2
63923,799633,False,6,3,12
63924,799637,False,6,7,4
63925,799651,False,6,1,14
63926,799657,False,6,7,6
63927,799661,False,6,1,4
63928,799679,False,6,9,18
63929,799723,False,6,3,44
63930,799727,False,6,7,4
63931,799739,False,6,9,12
63932,799741,False,6,1,2
63933,799753,False,6,3,12
63934,799759,False,6,9,6
63935,799789,False,6,9,30
63936,799801,False,6,1,12
63937,799807,False,6,7,6
63938,799817,False,6,7,10
63939,799837,False,6,7,20
63940,799853,False,6,3,16
63941,799859,False,6,9,6
63942,799873,False,6,3,14
63943,799891,False,6,1,18
63944,799921,False,6,1,30
63945,799949,False,6,9,28
63946,799961,False,6,1,12
63947,799979,False,6,9,18
63948,799991,False,6,1,12
63949,799993,False,6,3,2
63950,799999,False,6,9,6
63951,800011,False,6,1,12
63952,800029,False,6,9,18
63953,800053,False,6,3,24
63954,800057,False,6,7,4
63955,800077,False,6,7,20
63956,800083,False,6,3,6
63957,800089,False,6,9,6
63958,800113,False,6,3,24
63959,800117,False,6,7,4
63960,800119,False,6,9,2
63961,800123,False,6,3,4
63962,800131,False,6,1,8
63963,800143,False,6,3,12
63964,800159,False,6,9,16
63965,800161,False,6,1,2
63966,800171,False,6,1,10
63967,800209,False,6,9,38
63968,800213,False,6,3,4
63969,800221,False,6,1,8
63970,800231,False,6,1,10
63971,800237,False,6,7,6
63972,800243,False,6,3,6
63973,800281,False,6,1,38
63974,800287,False,6,7,6
63975,800291,False,6,1,4
63976,800311,False,6,1,20
63977,800329,False,6,9,18
63978,800333,False,6,3,4
63979,800351,False,6,1,18
63980,800357,False,6,7,6
63981,800399,False,6,9,42
63982,800407,False,6,7,8
63983,800417,False,6,7,10
63984,800419,False,6,9,2
63985,800441,False,6,1,22
63986,800447,False,6,7,6
63987,800473,False,6,3,26
63988,800477,False,6,7,4
63989,800483,False,6,3,6
63990,800497,False,6,7,14
63991,800509,False,6,9,12
63992,800519,False,6,9,10
63993,800521,False,6,1,2
63994,800533,False,6,3,12
63995,800537,False,6,7,4
63996,800539,False,6,9,2
63997,800549,False,6,9,10
63998,800557,False,6,7,8
63999,800573,False,6,3,16
64000,800587,False,6,7,14
64001,800593,False,6,3,6
64002,800599,False,6,9,6
64003,800621,False,6,1,22
64004,800623,False,6,3,2
64005,800647,False,6,7,24
64006,800651,False,6,1,4
64007,800659,False,6,9,8
64008,800663,False,6,3,4
64009,800669,False,6,9,6
64010,800677,False,6,7,8
64011,800687,False,6,7,10
64012,800693,False,6,3,6
64013,800707,False,6,7,14
64014,800711,False,6,1,4
64015,800729,False,6,9,18
64016,800731,False,6,1,2
64017,800741,False,6,1,10
64018,800743,False,6,3,2
64019,800759,False,6,9,16
64020,800773,False,6,3,14
64021,800783,False,6,3,10
64022,800801,False,6,1,18
64023,800861,False,6,1,60
64024,800873,False,6,3,12
64025,800879,False,6,9,6
64026,800897,False,6,7,18
64027,800903,False,6,3,6
64028,800909,False,6,9,6
64029,800923,False,6,3,14
64030,800953,False,6,3,30
64031,800959,False,6,9,6
64032,800971,False,6,1,12
64033,800977,False,6,7,6
64034,800993,False,6,3,16
64035,800999,False,6,9,6
64036,801001,False,6,1,2
64037,801007,False,6,7,6
64038,801011,False,6,1,4
64039,801019,False,6,9,8
64040,801037,False,6,7,18
64041,801061,False,6,1,24
64042,801077,False,6,7,16
64043,801079,False,6,9,2
64044,801103,False,6,3,24
64045,801107,False,6,7,4
64046,801127,False,6,7,20
64047,801137,False,6,7,10
64048,801179,False,6,9,42
64049,801187,False,6,7,8
64050,801197,False,6,7,10
64051,801217,False,6,7,20
64052,801247,False,6,7,30
